deployment,hour_start_utc,hour_end_utc,latitude,longitude,position_source,geographic_zone,recorded_audio_minutes,bad_data_overlap_minutes,validated_analysis_hour,exclusion_reason,blue_a_present,blue_b_present,blue_d_present,fin_20hz_present,fin_40hz_present,sei_ds_present,blue_whale_present,fin_whale_present,sei_whale_present
CalCurCEAS_001,2024-08-23T23:00:00Z,2024-08-24T00:00:00Z,46.974940,-125.617241,observed,Columbia River,60.000,0.000,TRUE,,0,0,0,0,0,0,0,0,0
CalCurCEAS_001,2024-08-24T00:00:00Z,2024-08-24T01:00:00Z,46.975606,-125.612199,observed,Columbia River,60.000,0.000,TRUE,,0,0,0,1,0,0,0,1,0
CalCurCEAS_001,2024-08-24T01:00:00Z,2024-08-24T02:00:00Z,46.976107,-125.606616,observed,Columbia River,60.000,0.000,TRUE,,0,0,0,1,0,0,0,1,0
CalCurCEAS_001,2024-08-24T02:00:00Z,2024-08-24T03:00:00Z,46.975687,-125.599550,observed,Columbia River,60.000,0.000,TRUE,,0,0,0,0,0,0,0,0,0
CalCurCEAS_001,2024-08-24T03:00:00Z,2024-08-24T04:00:00Z,46.973771,-125.592070,observed,Columbia River,60.001,0.000,TRUE,,0,0,0,0,0,0,0,0,0
CalCurCEAS_001,2024-08-24T04:00:00Z,2024-08-24T05:00:00Z,46.970337,-125.587206,observed,Columbia River,60.000,0.000,TRUE,,0,0,0,0,0,0,0,0,0
CalCurCEAS_001,2024-08-24T05:00:00Z,2024-08-24T06:00:00Z,46.967311,-125.584767,observed,Columbia River,60.000,0.000,TRUE,,0,0,0,1,0,0,0,1,0
CalCurCEAS_001,2024-08-24T06:00:00Z,2024-08-24T07:00:00Z,46.966276,-125.583183,observed,Columbia River,60.000,0.000,TRUE,,0,0,0,1,0,0,0,1,0
CalCurCEAS_001,2024-08-24T07:00:00Z,2024-08-24T08:00:00Z,46.967362,-125.581847,observed,Columbia River,60.000,0.000,TRUE,,0,0,0,1,0,0,0,1,0
CalCurCEAS_001,2024-08-24T08:00:00Z,2024-08-24T09:00:00Z,46.970367,-125.579667,observed,Columbia River,60.000,0.000,TRUE,,0,0,0,1,0,0,0,1,0
CalCurCEAS_001,2024-08-24T09:00:00Z,2024-08-24T10:00:00Z,46.973713,-125.575859,observed,Columbia River,60.000,0.000,TRUE,,0,0,0,1,0,0,0,1,0
CalCurCEAS_001,2024-08-24T10:00:00Z,2024-08-24T11:00:00Z,46.976450,-125.570891,observed,Columbia River,60.000,0.000,TRUE,,0,0,0,1,0,0,0,1,0
CalCurCEAS_001,2024-08-24T11:00:00Z,2024-08-24T12:00:00Z,46.978643,-125.565136,observed,Columbia River,60.000,0.000,TRUE,,0,0,0,0,0,0,0,0,0
CalCurCEAS_001,2024-08-24T12:00:00Z,2024-08-24T13:00:00Z,46.980472,-125.560045,observed,Columbia River,60.000,0.000,TRUE,,0,0,0,0,0,0,0,0,0
CalCurCEAS_001,2024-08-24T13:00:00Z,2024-08-24T14:00:00Z,46.981653,-125.554168,observed,Columbia River,60.001,0.000,TRUE,,0,0,0,0,0,0,0,0,0
CalCurCEAS_001,2024-08-24T14:00:00Z,2024-08-24T15:00:00Z,46.981363,-125.547996,observed,Columbia River,60.000,0.000,TRUE,,0,0,0,1,0,0,0,1,0
CalCurCEAS_001,2024-08-24T15:00:00Z,2024-08-24T16:00:00Z,46.980563,-125.541413,observed,Columbia River,60.001,0.000,TRUE,,0,0,0,0,0,0,0,0,0
CalCurCEAS_001,2024-08-24T16:00:00Z,2024-08-24T17:00:00Z,46.978474,-125.535274,observed,Columbia River,60.000,0.000,TRUE,,0,0,0,1,0,0,0,1,0
CalCurCEAS_001,2024-08-24T17:00:00Z,2024-08-24T18:00:00Z,46.975702,-125.529753,observed,Columbia River,60.000,0.000,TRUE,,0,0,0,1,0,0,0,1,0
CalCurCEAS_001,2024-08-24T18:00:00Z,2024-08-24T19:00:00Z,46.973294,-125.525662,observed,Columbia River,60.000,0.000,TRUE,,0,0,0,0,0,0,0,0,0
CalCurCEAS_001,2024-08-24T19:00:00Z,2024-08-24T20:00:00Z,46.972516,-125.524785,observed,Columbia River,60.000,0.000,TRUE,,0,0,0,0,0,0,0,0,0
CalCurCEAS_001,2024-08-24T20:00:00Z,2024-08-24T21:00:00Z,46.973621,-125.525417,observed,Columbia River,60.000,0.000,TRUE,,0,0,0,0,0,0,0,0,0
CalCurCEAS_001,2024-08-24T21:00:00Z,2024-08-24T22:00:00Z,46.975931,-125.525733,observed,Columbia River,60.000,0.000,TRUE,,0,0,0,0,0,0,0,0,0
CalCurCEAS_001,2024-08-24T22:00:00Z,2024-08-24T23:00:00Z,46.978794,-125.526400,observed,Columbia River,60.000,0.000,TRUE,,0,0,0,0,0,0,0,0,0
CalCurCEAS_001,2024-08-24T23:00:00Z,2024-08-25T00:00:00Z,46.982054,-125.525853,observed,Columbia River,60.000,0.000,TRUE,,0,0,0,0,0,0,0,0,0
CalCurCEAS_001,2024-08-25T00:00:00Z,2024-08-25T01:00:00Z,46.984075,-125.524476,observed,Columbia River,60.000,0.000,TRUE,,0,0,0,0,0,0,0,0,0
CalCurCEAS_001,2024-08-25T01:00:00Z,2024-08-25T02:00:00Z,46.986080,-125.522143,observed,Columbia River,60.001,0.000,TRUE,,0,0,0,0,0,0,0,0,0
CalCurCEAS_001,2024-08-25T02:00:00Z,2024-08-25T03:00:00Z,46.987844,-125.516543,observed,Columbia River,60.000,0.000,TRUE,,0,0,0,0,0,0,0,0,0
CalCurCEAS_001,2024-08-25T03:00:00Z,2024-08-25T04:00:00Z,46.988248,-125.509339,observed,Columbia River,60.000,0.000,TRUE,,0,0,0,0,0,0,0,0,0
CalCurCEAS_001,2024-08-25T04:00:00Z,2024-08-25T05:00:00Z,46.987507,-125.501562,observed,Columbia River,60.000,0.000,TRUE,,0,0,0,1,0,0,0,1,0
CalCurCEAS_001,2024-08-25T05:00:00Z,2024-08-25T06:00:00Z,46.985478,-125.495095,observed,Columbia River,60.000,0.000,TRUE,,0,0,0,0,0,0,0,0,0
CalCurCEAS_001,2024-08-25T06:00:00Z,2024-08-25T07:00:00Z,46.983047,-125.490252,observed,Columbia River,60.000,0.000,TRUE,,0,0,0,0,0,0,0,0,0
CalCurCEAS_001,2024-08-25T07:00:00Z,2024-08-25T08:00:00Z,46.980631,-125.487252,observed,Columbia River,60.000,0.000,TRUE,,0,0,0,0,0,0,0,0,0
CalCurCEAS_001,2024-08-25T08:00:00Z,2024-08-25T09:00:00Z,46.979251,-125.486428,observed,Columbia River,60.001,0.000,TRUE,,0,0,0,0,0,0,0,0,0
CalCurCEAS_001,2024-08-25T09:00:00Z,2024-08-25T10:00:00Z,46.979526,-125.485599,observed,Columbia River,60.000,0.000,TRUE,,0,0,0,0,0,0,0,0,0
CalCurCEAS_001,2024-08-25T10:00:00Z,2024-08-25T11:00:00Z,46.981077,-125.483819,observed,Columbia River,60.000,0.000,TRUE,,0,0,0,0,0,0,0,0,0
CalCurCEAS_001,2024-08-25T11:00:00Z,2024-08-25T12:00:00Z,46.982928,-125.482292,observed,Columbia River,60.000,0.000,TRUE,,0,0,0,0,0,0,0,0,0
CalCurCEAS_001,2024-08-25T12:00:00Z,2024-08-25T13:00:00Z,46.984617,-125.480469,observed,Columbia River,60.000,0.000,TRUE,,0,0,0,1,0,0,0,1,0
CalCurCEAS_001,2024-08-25T13:00:00Z,2024-08-25T14:00:00Z,46.985405,-125.479187,observed,Columbia River,2.000,0.000,TRUE,,0,0,0,0,0,0,0,0,0
CalCurCEAS_002,2024-08-20T13:00:00Z,2024-08-20T14:00:00Z,45.554540,-125.229520,observed,Columbia River,24.000,0.000,TRUE,,0,0,0,0,0,0,0,0,0
CalCurCEAS_002,2024-08-20T14:00:00Z,2024-08-20T15:00:00Z,45.551823,-125.230243,observed,Columbia River,60.000,0.000,TRUE,,0,0,0,0,0,0,0,0,0
CalCurCEAS_002,2024-08-20T15:00:00Z,2024-08-20T16:00:00Z,45.548357,-125.231497,observed,Columbia River,60.000,0.000,TRUE,,0,0,0,0,0,0,0,0,0
CalCurCEAS_002,2024-08-20T16:00:00Z,2024-08-20T17:00:00Z,45.546510,-125.233277,observed,Columbia River,60.000,0.000,TRUE,,0,0,0,0,0,0,0,0,0
CalCurCEAS_002,2024-08-20T17:00:00Z,2024-08-20T18:00:00Z,45.546647,-125.234823,observed,Columbia River,60.000,0.000,TRUE,,0,0,0,1,0,0,0,1,0
CalCurCEAS_002,2024-08-20T18:00:00Z,2024-08-20T19:00:00Z,45.547760,-125.235760,observed,Columbia River,60.001,0.000,TRUE,,0,0,0,0,0,0,0,0,0
CalCurCEAS_002,2024-08-20T19:00:00Z,2024-08-20T20:00:00Z,45.549507,-125.236733,observed,Columbia River,59.999,0.000,TRUE,,0,0,0,0,0,0,0,0,0
CalCurCEAS_002,2024-08-20T20:00:00Z,2024-08-20T21:00:00Z,45.551720,-125.238083,observed,Columbia River,60.000,0.000,TRUE,,0,0,0,0,0,0,0,0,0
CalCurCEAS_002,2024-08-20T21:00:00Z,2024-08-20T22:00:00Z,45.553557,-125.238207,observed,Columbia River,59.998,0.000,TRUE,,0,0,0,1,0,0,0,1,0
CalCurCEAS_002,2024-08-20T22:00:00Z,2024-08-20T23:00:00Z,45.554160,-125.237927,observed,Columbia River,60.000,0.000,TRUE,,0,0,0,1,0,0,0,1,0
CalCurCEAS_002,2024-08-20T23:00:00Z,2024-08-21T00:00:00Z,45.553727,-125.237353,observed,Columbia River,60.000,0.000,TRUE,,0,0,0,1,0,0,0,1,0
CalCurCEAS_002,2024-08-21T00:00:00Z,2024-08-21T01:00:00Z,45.552013,-125.237553,observed,Columbia River,60.000,0.000,TRUE,,0,0,0,1,0,0,0,1,0
CalCurCEAS_002,2024-08-21T01:00:00Z,2024-08-21T02:00:00Z,45.549820,-125.237813,observed,Columbia River,60.000,0.000,TRUE,,0,0,0,0,0,0,0,0,0
CalCurCEAS_002,2024-08-21T02:00:00Z,2024-08-21T03:00:00Z,45.547773,-125.235897,observed,Columbia River,60.000,0.000,TRUE,,0,0,0,0,0,0,0,0,0
CalCurCEAS_002,2024-08-21T03:00:00Z,2024-08-21T04:00:00Z,45.545520,-125.234667,observed,Columbia River,60.000,0.000,TRUE,,0,0,0,0,0,0,0,0,0
CalCurCEAS_002,2024-08-21T04:00:00Z,2024-08-21T05:00:00Z,45.543357,-125.234183,observed,Columbia River,60.000,0.000,TRUE,,0,0,0,0,0,0,0,0,0
CalCurCEAS_002,2024-08-21T05:00:00Z,2024-08-21T06:00:00Z,45.541813,-125.234670,observed,Columbia River,60.000,0.000,TRUE,,0,0,0,1,0,0,0,1,0
CalCurCEAS_002,2024-08-21T06:00:00Z,2024-08-21T07:00:00Z,45.541310,-125.234957,observed,Columbia River,59.998,0.000,TRUE,,0,0,0,1,0,0,0,1,0
CalCurCEAS_002,2024-08-21T07:00:00Z,2024-08-21T08:00:00Z,45.541287,-125.235743,observed,Columbia River,60.000,0.000,TRUE,,0,0,0,0,0,0,0,0,0
CalCurCEAS_002,2024-08-21T08:00:00Z,2024-08-21T09:00:00Z,45.541120,-125.237967,observed,Columbia River,60.000,19.875,FALSE,unusable_acoustic_data,,,,,,,,,
CalCurCEAS_002,2024-08-21T09:00:00Z,2024-08-21T10:00:00Z,45.540477,-125.241510,observed,Columbia River,60.000,60.000,FALSE,unusable_acoustic_data,,,,,,,,,
CalCurCEAS_002,2024-08-21T10:00:00Z,2024-08-21T11:00:00Z,45.539570,-125.244360,observed,Columbia River,60.000,60.000,FALSE,unusable_acoustic_data,,,,,,,,,
CalCurCEAS_002,2024-08-21T11:00:00Z,2024-08-21T12:00:00Z,45.538350,-125.245223,observed,Columbia River,60.000,39.675,FALSE,unusable_acoustic_data,,,,,,,,,
CalCurCEAS_002,2024-08-21T12:00:00Z,2024-08-21T13:00:00Z,45.535607,-125.246630,observed,Columbia River,60.000,0.000,TRUE,,0,0,0,0,0,0,0,0,0
CalCurCEAS_002,2024-08-21T13:00:00Z,2024-08-21T14:00:00Z,45.531687,-125.248470,observed,Columbia River,60.000,0.000,TRUE,,0,0,0,0,0,0,0,0,0
CalCurCEAS_002,2024-08-21T14:00:00Z,2024-08-21T15:00:00Z,45.527983,-125.250447,observed,Columbia River,60.000,0.000,TRUE,,0,0,0,0,0,0,0,0,0
CalCurCEAS_002,2024-08-21T15:00:00Z,2024-08-21T16:00:00Z,45.524497,-125.252387,observed,Columbia River,60.000,0.000,TRUE,,0,0,0,0,0,0,0,0,0
CalCurCEAS_002,2024-08-21T16:00:00Z,2024-08-21T17:00:00Z,45.522530,-125.252913,observed,Columbia River,60.000,0.000,TRUE,,0,0,0,0,0,0,0,0,0
CalCurCEAS_002,2024-08-21T17:00:00Z,2024-08-21T18:00:00Z,45.521757,-125.252563,observed,Columbia River,59.999,0.000,TRUE,,0,0,0,0,0,0,0,0,0
CalCurCEAS_002,2024-08-21T18:00:00Z,2024-08-21T19:00:00Z,45.521817,-125.252673,observed,Columbia River,60.001,0.000,TRUE,,0,0,0,0,0,0,0,0,0
CalCurCEAS_002,2024-08-21T19:00:00Z,2024-08-21T20:00:00Z,45.522357,-125.252487,observed,Columbia River,60.000,0.000,TRUE,,0,0,0,0,0,0,0,0,0
CalCurCEAS_002,2024-08-21T20:00:00Z,2024-08-21T21:00:00Z,45.522507,-125.252833,observed,Columbia River,60.000,0.000,TRUE,,0,0,0,0,0,0,0,0,0
CalCurCEAS_002,2024-08-21T21:00:00Z,2024-08-21T22:00:00Z,45.522513,-125.254493,observed,Columbia River,60.000,0.000,TRUE,,0,0,0,1,0,0,0,1,0
CalCurCEAS_002,2024-08-21T22:00:00Z,2024-08-21T23:00:00Z,45.522437,-125.253710,observed,Columbia River,60.000,0.000,TRUE,,0,0,0,1,0,0,0,1,0
CalCurCEAS_002,2024-08-21T23:00:00Z,2024-08-22T00:00:00Z,45.519980,-125.251330,observed,Columbia River,60.000,0.000,TRUE,,0,0,0,1,0,0,0,1,0
CalCurCEAS_002,2024-08-22T00:00:00Z,2024-08-22T01:00:00Z,45.515290,-125.251373,observed,Columbia River,60.000,0.000,TRUE,,0,0,0,1,0,0,0,1,0
CalCurCEAS_002,2024-08-22T01:00:00Z,2024-08-22T02:00:00Z,45.509703,-125.252677,observed,Columbia River,60.000,0.000,TRUE,,0,0,0,0,0,0,0,0,0
CalCurCEAS_002,2024-08-22T02:00:00Z,2024-08-22T03:00:00Z,45.504110,-125.254877,observed,Columbia River,60.000,0.000,TRUE,,0,0,0,0,0,0,0,0,0
CalCurCEAS_002,2024-08-22T03:00:00Z,2024-08-22T04:00:00Z,45.498033,-125.258700,observed,Columbia River,60.000,0.000,TRUE,,0,0,0,0,0,0,0,0,0
CalCurCEAS_002,2024-08-22T04:00:00Z,2024-08-22T05:00:00Z,45.492770,-125.263270,observed,Columbia River,60.000,0.000,TRUE,,0,0,0,0,0,0,0,0,0
CalCurCEAS_002,2024-08-22T05:00:00Z,2024-08-22T06:00:00Z,45.489490,-125.267587,observed,Columbia River,60.000,0.000,TRUE,,0,0,0,1,0,0,0,1,0
CalCurCEAS_002,2024-08-22T06:00:00Z,2024-08-22T07:00:00Z,45.487993,-125.271967,observed,Columbia River,60.001,0.000,TRUE,,0,0,0,0,0,0,0,0,0
CalCurCEAS_002,2024-08-22T07:00:00Z,2024-08-22T08:00:00Z,45.488063,-125.276997,observed,Columbia River,60.000,0.000,TRUE,,0,0,0,0,0,0,0,0,0
CalCurCEAS_002,2024-08-22T08:00:00Z,2024-08-22T09:00:00Z,45.488517,-125.281150,observed,Columbia River,60.000,0.000,TRUE,,0,0,0,0,0,0,0,0,0
CalCurCEAS_002,2024-08-22T09:00:00Z,2024-08-22T10:00:00Z,45.489357,-125.286110,observed,Columbia River,60.000,0.000,TRUE,,0,0,0,0,0,0,0,0,0
CalCurCEAS_002,2024-08-22T10:00:00Z,2024-08-22T11:00:00Z,45.489517,-125.290013,observed,Columbia River,60.000,0.000,TRUE,,0,0,0,0,0,0,0,0,0
CalCurCEAS_002,2024-08-22T11:00:00Z,2024-08-22T12:00:00Z,45.488540,-125.291627,observed,Columbia River,59.984,0.000,TRUE,,0,0,0,0,0,0,0,0,0
CalCurCEAS_002,2024-08-22T12:00:00Z,2024-08-22T13:00:00Z,45.486080,-125.294233,observed,Columbia River,60.000,0.000,TRUE,,0,0,0,0,0,0,0,0,0
CalCurCEAS_002,2024-08-22T13:00:00Z,2024-08-22T14:00:00Z,45.481933,-125.296500,observed,Columbia River,60.000,0.000,TRUE,,0,0,0,0,0,0,0,0,0
CalCurCEAS_002,2024-08-22T14:00:00Z,2024-08-22T15:00:00Z,45.476837,-125.300127,observed,Columbia River,60.000,0.000,TRUE,,0,0,0,0,0,0,0,0,0
CalCurCEAS_002,2024-08-22T15:00:00Z,2024-08-22T16:00:00Z,45.471903,-125.304110,observed,Columbia River,60.000,0.000,TRUE,,0,0,0,0,1,0,0,1,0
CalCurCEAS_002,2024-08-22T16:00:00Z,2024-08-22T17:00:00Z,45.468310,-125.307743,observed,Columbia River,60.000,0.000,TRUE,,0,0,0,0,1,0,0,1,0
CalCurCEAS_002,2024-08-22T17:00:00Z,2024-08-22T18:00:00Z,45.465547,-125.310243,observed,Columbia River,60.000,0.000,TRUE,,0,0,0,0,0,0,0,0,0
CalCurCEAS_002,2024-08-22T18:00:00Z,2024-08-22T19:00:00Z,45.464427,-125.312520,observed,Columbia River,60.000,0.000,TRUE,,0,0,0,0,0,0,0,0,0
CalCurCEAS_002,2024-08-22T19:00:00Z,2024-08-22T20:00:00Z,45.464207,-125.315623,observed,Columbia River,60.000,0.000,TRUE,,0,0,0,0,0,0,0,0,0
CalCurCEAS_002,2024-08-22T20:00:00Z,2024-08-22T21:00:00Z,45.464840,-125.318663,observed,Columbia River,60.000,0.000,TRUE,,0,0,0,0,0,0,0,0,0
CalCurCEAS_002,2024-08-22T21:00:00Z,2024-08-22T22:00:00Z,45.465523,-125.321967,observed,Columbia River,60.000,0.000,TRUE,,0,0,0,0,0,0,0,0,0
CalCurCEAS_002,2024-08-22T22:00:00Z,2024-08-22T23:00:00Z,45.465243,-125.324927,observed,Columbia River,60.000,0.000,TRUE,,0,0,0,0,0,0,0,0,0
CalCurCEAS_002,2024-08-22T23:00:00Z,2024-08-23T00:00:00Z,45.463357,-125.327670,observed,Columbia River,60.000,0.000,TRUE,,0,0,0,0,0,0,0,0,0
CalCurCEAS_002,2024-08-23T00:00:00Z,2024-08-23T01:00:00Z,45.459943,-125.331690,observed,Columbia River,59.994,0.000,TRUE,,0,0,0,0,0,0,0,0,0
CalCurCEAS_002,2024-08-23T01:00:00Z,2024-08-23T02:00:00Z,45.454510,-125.338133,observed,Columbia River,60.000,0.000,TRUE,,0,0,0,0,0,0,0,0,0
CalCurCEAS_002,2024-08-23T02:00:00Z,2024-08-23T03:00:00Z,45.448810,-125.347210,observed,Columbia River,60.000,0.000,TRUE,,0,0,0,0,0,0,0,0,0
CalCurCEAS_002,2024-08-23T03:00:00Z,2024-08-23T04:00:00Z,45.445350,-125.353770,observed,Columbia River,60.001,0.000,TRUE,,0,0,0,0,0,0,0,0,0
CalCurCEAS_002,2024-08-23T04:00:00Z,2024-08-23T05:00:00Z,45.442033,-125.361647,observed,Columbia River,60.001,0.000,TRUE,,0,0,0,0,0,0,0,0,0
CalCurCEAS_002,2024-08-23T05:00:00Z,2024-08-23T06:00:00Z,45.440500,-125.367167,observed,Columbia River,60.000,0.000,TRUE,,0,0,0,0,0,0,0,0,0
CalCurCEAS_002,2024-08-23T06:00:00Z,2024-08-23T07:00:00Z,45.440047,-125.372523,observed,Columbia River,60.000,0.000,TRUE,,0,0,0,0,0,0,0,0,0
CalCurCEAS_002,2024-08-23T07:00:00Z,2024-08-23T08:00:00Z,45.440670,-125.378247,observed,Columbia River,60.000,0.000,TRUE,,0,0,0,0,0,0,0,0,0
CalCurCEAS_002,2024-08-23T08:00:00Z,2024-08-23T09:00:00Z,45.442603,-125.383080,observed,Columbia River,60.001,0.000,TRUE,,0,0,0,0,0,0,0,0,0
CalCurCEAS_002,2024-08-23T09:00:00Z,2024-08-23T10:00:00Z,45.444983,-125.386907,observed,Columbia River,60.000,0.000,TRUE,,0,0,0,0,0,0,0,0,0
CalCurCEAS_002,2024-08-23T10:00:00Z,2024-08-23T11:00:00Z,45.446717,-125.389273,observed,Columbia River,60.000,0.000,TRUE,,0,0,0,0,0,0,0,0,0
CalCurCEAS_002,2024-08-23T11:00:00Z,2024-08-23T12:00:00Z,45.446563,-125.389500,observed,Columbia River,60.001,0.000,TRUE,,0,0,0,1,0,0,0,1,0
CalCurCEAS_002,2024-08-23T12:00:00Z,2024-08-23T13:00:00Z,45.442980,-125.389713,observed,Columbia River,60.000,0.000,TRUE,,0,0,0,1,0,0,0,1,0
CalCurCEAS_002,2024-08-23T13:00:00Z,2024-08-23T14:00:00Z,45.437370,-125.391480,observed,Columbia River,60.001,0.000,TRUE,,0,0,0,1,0,0,0,1,0
CalCurCEAS_002,2024-08-23T14:00:00Z,2024-08-23T15:00:00Z,45.431260,-125.396120,observed,Columbia River,60.001,0.000,TRUE,,0,0,0,1,0,0,0,1,0
CalCurCEAS_002,2024-08-23T15:00:00Z,2024-08-23T16:00:00Z,45.425500,-125.401760,observed,Columbia River,60.001,0.000,TRUE,,0,0,0,1,0,0,0,1,0
CalCurCEAS_002,2024-08-23T16:00:00Z,2024-08-23T17:00:00Z,45.420387,-125.407787,observed,Columbia River,60.001,0.000,TRUE,,0,0,0,1,0,0,0,1,0
CalCurCEAS_002,2024-08-23T17:00:00Z,2024-08-23T18:00:00Z,45.416587,-125.414133,observed,Columbia River,60.000,0.000,TRUE,,0,0,0,1,0,0,0,1,0
CalCurCEAS_002,2024-08-23T18:00:00Z,2024-08-23T19:00:00Z,45.414017,-125.421243,observed,Columbia River,60.000,0.000,TRUE,,0,0,0,0,0,0,0,0,0
CalCurCEAS_002,2024-08-23T19:00:00Z,2024-08-23T20:00:00Z,45.413400,-125.429407,observed,Columbia River,60.000,0.000,TRUE,,0,0,0,0,0,0,0,0,0
CalCurCEAS_002,2024-08-23T20:00:00Z,2024-08-23T21:00:00Z,45.415267,-125.438460,observed,Columbia River,60.000,0.000,TRUE,,0,0,0,0,0,0,0,0,0
CalCurCEAS_002,2024-08-23T21:00:00Z,2024-08-23T22:00:00Z,45.418460,-125.447927,observed,Columbia River,60.000,0.000,TRUE,,0,0,0,0,0,0,0,0,0
CalCurCEAS_002,2024-08-23T22:00:00Z,2024-08-23T23:00:00Z,45.422173,-125.454857,observed,Columbia River,60.000,0.000,TRUE,,0,0,0,1,0,0,0,1,0
CalCurCEAS_002,2024-08-23T23:00:00Z,2024-08-24T00:00:00Z,45.424677,-125.458350,observed,Columbia River,60.000,0.000,TRUE,,0,0,0,0,0,0,0,0,0
CalCurCEAS_002,2024-08-24T00:00:00Z,2024-08-24T01:00:00Z,45.424893,-125.461140,observed,Columbia River,60.000,0.000,TRUE,,0,0,0,0,0,0,0,0,0
CalCurCEAS_002,2024-08-24T01:00:00Z,2024-08-24T02:00:00Z,45.423100,-125.463897,observed,Columbia River,60.001,0.000,TRUE,,0,0,0,1,0,0,0,1,0
CalCurCEAS_002,2024-08-24T02:00:00Z,2024-08-24T03:00:00Z,45.419653,-125.466290,observed,Columbia River,60.000,0.000,TRUE,,0,0,0,0,0,0,0,0,0
CalCurCEAS_002,2024-08-24T03:00:00Z,2024-08-24T04:00:00Z,45.414737,-125.468527,observed,Columbia River,60.000,0.000,TRUE,,0,0,0,1,0,0,0,1,0
CalCurCEAS_002,2024-08-24T04:00:00Z,2024-08-24T05:00:00Z,45.409457,-125.470987,observed,Columbia River,60.000,0.000,TRUE,,0,0,0,0,0,0,0,0,0
CalCurCEAS_002,2024-08-24T05:00:00Z,2024-08-24T06:00:00Z,45.404797,-125.475983,observed,Columbia River,60.000,0.000,TRUE,,0,0,0,0,0,0,0,0,0
CalCurCEAS_002,2024-08-24T06:00:00Z,2024-08-24T07:00:00Z,45.401363,-125.482523,observed,Columbia River,60.000,0.000,TRUE,,0,0,0,0,0,0,0,0,0
CalCurCEAS_002,2024-08-24T07:00:00Z,2024-08-24T08:00:00Z,45.399223,-125.490760,observed,Columbia River,60.000,0.000,TRUE,,0,0,0,0,0,0,0,0,0
CalCurCEAS_002,2024-08-24T08:00:00Z,2024-08-24T09:00:00Z,45.399370,-125.498653,observed,Columbia River,60.000,0.000,TRUE,,0,0,0,0,0,0,0,0,0
CalCurCEAS_002,2024-08-24T09:00:00Z,2024-08-24T10:00:00Z,45.399927,-125.507143,observed,Columbia River,60.000,0.000,TRUE,,0,0,0,0,0,0,0,0,0
CalCurCEAS_002,2024-08-24T10:00:00Z,2024-08-24T11:00:00Z,45.401877,-125.515160,observed,Columbia River,59.995,0.000,TRUE,,0,0,0,1,0,0,0,1,0
CalCurCEAS_002,2024-08-24T11:00:00Z,2024-08-24T12:00:00Z,45.403647,-125.521437,observed,Columbia River,60.000,0.000,TRUE,,0,0,0,0,0,0,0,0,0
CalCurCEAS_002,2024-08-24T12:00:00Z,2024-08-24T13:00:00Z,45.404287,-125.528100,observed,Columbia River,60.000,0.000,TRUE,,0,0,0,0,0,0,0,0,0
CalCurCEAS_002,2024-08-24T13:00:00Z,2024-08-24T14:00:00Z,45.403937,-125.534753,observed,Columbia River,60.000,0.000,TRUE,,0,0,0,1,0,0,0,1,0
CalCurCEAS_002,2024-08-24T14:00:00Z,2024-08-24T15:00:00Z,45.402903,-125.540033,observed,Columbia River,60.001,0.000,TRUE,,0,0,0,1,0,0,0,1,0
CalCurCEAS_002,2024-08-24T15:00:00Z,2024-08-24T16:00:00Z,45.400953,-125.543520,observed,Columbia River,60.000,0.000,TRUE,,0,0,0,0,0,0,0,0,0
CalCurCEAS_002,2024-08-24T16:00:00Z,2024-08-24T17:00:00Z,45.398180,-125.546927,observed,Columbia River,59.999,0.000,TRUE,,0,0,0,1,0,0,0,1,0
CalCurCEAS_002,2024-08-24T17:00:00Z,2024-08-24T18:00:00Z,45.397083,-125.551043,observed,Columbia River,60.000,0.000,TRUE,,0,0,0,1,0,0,0,1,0
CalCurCEAS_002,2024-08-24T18:00:00Z,2024-08-24T19:00:00Z,45.396560,-125.556623,observed,Columbia River,60.001,0.000,TRUE,,0,0,0,1,0,0,0,1,0
CalCurCEAS_002,2024-08-24T19:00:00Z,2024-08-24T20:00:00Z,45.397980,-125.562300,observed,Columbia River,60.000,0.000,TRUE,,0,0,0,1,0,0,0,1,0
CalCurCEAS_002,2024-08-24T20:00:00Z,2024-08-24T21:00:00Z,45.399973,-125.567653,observed,Columbia River,59.999,0.000,TRUE,,0,0,0,0,0,0,0,0,0
CalCurCEAS_002,2024-08-24T21:00:00Z,2024-08-24T22:00:00Z,45.402043,-125.571773,observed,Columbia River,60.000,0.000,TRUE,,0,0,0,1,0,0,0,1,0
CalCurCEAS_002,2024-08-24T22:00:00Z,2024-08-24T23:00:00Z,45.403217,-125.574067,observed,Columbia River,60.000,0.000,TRUE,,0,0,0,1,0,0,0,1,0
CalCurCEAS_002,2024-08-24T23:00:00Z,2024-08-25T00:00:00Z,45.404933,-125.575617,observed,Columbia River,60.000,0.000,TRUE,,0,0,0,1,0,1,0,1,1
CalCurCEAS_002,2024-08-25T00:00:00Z,2024-08-25T01:00:00Z,45.403497,-125.579333,observed,Columbia River,60.000,0.000,TRUE,,0,0,0,1,0,1,0,1,1
CalCurCEAS_002,2024-08-25T01:00:00Z,2024-08-25T02:00:00Z,45.401647,-125.582797,observed,Columbia River,60.000,0.000,TRUE,,0,0,0,0,0,0,0,0,0
